iter	Passed	Remaining
9448	80905	4717
9449	80910	4709
9450	80915	4700
9451	80919	4691
9452	80924	4682
9453	80932	4674
9454	80937	4665
9455	80942	4656
9456	80947	4647
9457	80952	4639
9458	80957	4630
9459	80964	4621
9460	80969	4612
9461	80974	4604
9462	80979	4595
9463	80984	4586
9464	80988	4577
9465	80996	4569
9466	81002	4560
9467	81007	4551
9468	81013	4543
9469	81017	4534
9470	81022	4525
9471	81029	4516
9472	81035	4508
9473	81040	4499
9474	81046	4490
9475	81051	4481
9476	81055	4473
9477	81062	4464
9478	81067	4455
9479	81072	4447
9480	81077	4438
9481	81082	4429
9482	81087	4420
9483	81094	4412
9484	81099	4403
9485	81103	4394
9486	81108	4385
9487	81114	4377
9488	81121	4368
9489	81130	4360
9490	81136	4351
9491	81141	4342
9492	81145	4333
9493	81150	4325
9494	81155	4316
9495	81162	4307
9496	81167	4298
9497	81172	4290
9498	81177	4281
9499	81182	4272
9500	81186	4263
9501	81191	4255
9502	81198	4246
9503	81203	4237
9504	81208	4229
9505	81213	4220
9506	81217	4211
9507	81222	4202
9508	81230	4194
9509	81235	4185
9510	81240	4176
9511	81245	4168
9512	81250	4159
9513	81255	4150
9514	81262	4142
9515	81267	4133
9516	81272	4124
9517	81277	4115
9518	81282	4107
9519	81286	4098
9520	81294	4089
9521	81300	4081
9522	81305	4072
9523	81310	4063
9524	81316	4055
9525	81320	4046
9526	81328	4037
9527	81332	4029
9528	81337	4020
9529	81343	4011
9530	81347	4002
9531	81352	3994
9532	81359	3985
9533	81363	3976
9534	81368	3968
9535	81374	3959
9536	81378	3950
9537	81383	3942
9538	81388	3933
9539	81395	3924
9540	81400	3916
9541	81405	3907
9542	81410	3898
9543	81414	3889
9544	81419	3881
9545	81424	3872
9546	81429	3863
9547	81436	3855
9548	81441	3846
9549	81446	3837
9550	81450	3829
9551	81455	3820
9552	81459	3811
9553	81467	3803
9554	81472	3794
9555	81477	3785
9556	81482	3776
9557	81487	3768
9558	81491	3759
9559	81498	3750
9560	81503	3742
9561	81508	3733
9562	81513	3724
9563	81517	3716
9564	81523	3707
9565	81528	3698
9566	81535	3690
9567	81541	3681
9568	81545	3672
9569	81549	3664
9570	81554	3655
9571	81559	3646
9572	81566	3638
9573	81572	3629
9574	81576	3620
9575	81581	3612
9576	81586	3603
9577	81592	3594
9578	81600	3586
9579	81605	3577
9580	81609	3568
9581	81614	3560
9582	81619	3551
9583	81624	3542
9584	81632	3534
9585	81638	3525
9586	81643	3517
9587	81647	3508
9588	81652	3499
9589	81657	3491
9590	81664	3482
9591	81670	3473
9592	81675	3465
9593	81680	3456
9594	81685	3447
9595	81689	3439
9596	81697	3430
9597	81701	3421
9598	81707	3413
9599	81712	3404
9600	81717	3396
9601	81725	3387
9602	81730	3378
9603	81735	3370
9604	81740	3361
9605	81744	3352
9606	81749	3344
9607	81755	3335
9608	81763	3327
9609	81768	3318
9610	81773	3309
9611	81778	3301
9612	81783	3292
9613	81787	3283
9614	81794	3275
9615	81800	3266
9616	81805	3257
9617	81809	3249
9618	81814	3240
9619	81819	3231
9620	81826	3223
9621	81831	3214
9622	81836	3206
9623	81841	3197
9624	81846	3188
9625	81850	3180
9626	81858	3171
9627	81864	3163
9628	81870	3154
9629	81875	3145
9630	81880	3137
9631	81885	3128
9632	81892	3119
9633	81897	3111
9634	81902	3102
9635	81906	3094
9636	81911	3085
9637	81915	3076
9638	81923	3068
9639	81928	3059
9640	81932	3050
9641	81937	3042
9642	81942	3033
9643	81946	3024
9644	81951	3016
9645	81958	3007
9646	81964	2999
9647	81969	2990
9648	81974	2981
9649	81979	2973
9650	81986	2964
9651	81992	2956
9652	81997	2947
9653	82002	2938
9654	82006	2930
9655	82011	2921
9656	82018	2913
9657	82024	2904
9658	82028	2895
9659	82034	2887
9660	82040	2878
9661	82045	2870
9662	82053	2861
9663	82058	2853
9664	82063	2844
9665	82068	2835
9666	82073	2827
9667	82078	2818
9668	82086	2810
9669	82091	2801
9670	82096	2792
9671	82102	2784
9672	82106	2775
9673	82110	2767
9674	82118	2758
9675	82123	2749
9676	82128	2741
9677	82133	2732
9678	82138	2724
9679	82143	2715
9680	82150	2706
9681	82155	2698
9682	82160	2689
9683	82165	2681
9684	82170	2672
9685	82175	2663
9686	82183	2655
9687	82187	2646
9688	82192	2638
9689	82196	2629
9690	82201	2621
9691	82205	2612
9692	82210	2603
9693	82218	2595
9694	82222	2586
9695	82227	2578
9696	82232	2569
9697	82238	2560
9698	82243	2552
9699	82250	2543
9700	82255	2535
9701	82260	2526
9702	82266	2518
9703	82272	2509
9704	82279	2501
9705	82285	2492
9706	82290	2483
9707	82295	2475
9708	82300	2466
9709	82305	2458
9710	82309	2449
9711	82316	2441
9712	82321	2432
9713	82326	2423
9714	82331	2415
9715	82336	2406
9716	82341	2398
9717	82349	2389
9718	82354	2381
9719	82359	2372
9720	82364	2363
9721	82369	2355
9722	82375	2346
9723	82382	2338
9724	82388	2329
9725	82393	2321
9726	82397	2312
9727	82402	2304
9728	82406	2295
9729	82414	2286
9730	82419	2278
9731	82423	2269
9732	82429	2261
9733	82434	2252
9734	82439	2244
9735	82446	2235
9736	82451	2227
9737	82456	2218
9738	82460	2209
9739	82465	2201
9740	82471	2192
9741	82478	2184
9742	82484	2175
9743	82488	2167
9744	82494	2158
9745	82498	2150
9746	82503	2141
9747	82512	2133
9748	82517	2124
9749	82522	2115
9750	82527	2107
9751	82532	2098
9752	82537	2090
9753	82544	2081
9754	82550	2073
9755	82555	2064
9756	82561	2056
9757	82566	2047
9758	82574	2039
9759	82579	2030
9760	82584	2022
9761	82589	2013
9762	82593	2004
9763	82598	1996
9764	82603	1987
9765	82610	1979
9766	82615	1970
9767	82620	1962
9768	82625	1953
9769	82630	1945
9770	82637	1936
9771	82642	1928
9772	82647	1919
9773	82651	1911
9774	82656	1902
9775	82660	1894
9776	82666	1885
9777	82674	1877
9778	82678	1868
9779	82683	1859
9780	82687	1851
9781	82693	1842
9782	82699	1834
9783	82707	1825
9784	82712	1817
9785	82716	1808
9786	82721	1800
9787	82726	1791
9788	82730	1783
9789	82738	1774
9790	82743	1766
9791	82748	1757
9792	82753	1749
9793	82757	1740
9794	82762	1732
9795	82769	1723
9796	82774	1715
9797	82779	1706
9798	82784	1698
9799	82789	1689
9800	82794	1681
9801	82799	1672
9802	82806	1664
9803	82811	1655
9804	82816	1647
9805	82821	1638
9806	82826	1630
9807	82831	1621
9808	82839	1613
9809	82844	1604
9810	82849	1596
9811	82854	1587
9812	82859	1579
9813	82867	1570
9814	82873	1562
9815	82878	1553
9816	82883	1545
9817	82888	1536
9818	82893	1528
9819	82901	1519
9820	82906	1511
9821	82911	1502
9822	82916	1494
9823	82921	1485
9824	82926	1477
9825	82931	1468
9826	82939	1460
9827	82945	1451
9828	82950	1443
9829	82956	1434
9830	82960	1426
9831	82967	1417
9832	82972	1409
9833	82977	1400
9834	82982	1392
9835	82987	1383
9836	82992	1375
9837	82996	1366
9838	83004	1358
9839	83010	1349
9840	83014	1341
9841	83020	1332
9842	83025	1324
9843	83033	1315
9844	83037	1307
9845	83042	1298
9846	83047	1290
9847	83052	1281
9848	83057	1273
9849	83063	1264
9850	83070	1256
9851	83075	1247
9852	83081	1239
9853	83086	1231
9854	83090	1222
9855	83095	1214
9856	83103	1205
9857	83108	1197
9858	83112	1188
9859	83117	1180
9860	83122	1171
9861	83127	1163
9862	83134	1154
9863	83139	1146
9864	83145	1137
9865	83151	1129
9866	83156	1120
9867	83161	1112
9868	83169	1103
9869	83174	1095
9870	83180	1087
9871	83185	1078
9872	83190	1070
9873	83197	1061
9874	83202	1053
9875	83207	1044
9876	83211	1036
9877	83217	1027
9878	83222	1019
9879	83230	1010
9880	83235	1002
9881	83241	993
9882	83245	985
9883	83251	977
9884	83256	968
9885	83263	960
9886	83268	951
9887	83273	943
9888	83278	934
9889	83283	926
9890	83288	917
9891	83292	909
9892	83300	900
9893	83305	892
9894	83309	884
9895	83315	875
9896	83320	867
9897	83328	858
9898	83333	850
9899	83339	841
9900	83344	833
9901	83349	824
9902	83354	816
9903	83362	808
9904	83368	799
9905	83372	791
9906	83377	782
9907	83382	774
9908	83386	765
9909	83393	757
9910	83398	748
9911	83403	740
9912	83408	732
9913	83412	723
9914	83417	715
9915	83423	706
9916	83430	698
9917	83435	689
9918	83441	681
9919	83445	672
9920	83450	664
9921	83456	656
9922	83463	647
9923	83468	639
9924	83473	630
9925	83478	622
9926	83483	613
9927	83488	605
9928	83496	597
9929	83501	588
9930	83506	580
9931	83510	571
9932	83516	563
9933	83520	554
9934	83527	546
9935	83532	538
9936	83538	529
9937	83543	521
9938	83548	512
9939	83552	504
9940	83561	495
9941	83566	487
9942	83570	479
9943	83575	470
9944	83580	462
9945	83584	453
9946	83592	445
9947	83598	436
9948	83603	428
9949	83607	420
9950	83613	411
9951	83618	403
9952	83625	394
9953	83630	386
9954	83635	378
9955	83640	369
9956	83645	361
9957	83650	352
9958	83658	344
9959	83662	335
9960	83667	327
9961	83672	319
9962	83677	310
9963	83681	302
9964	83685	293
9965	83693	285
9966	83698	277
9967	83702	268
9968	83707	260
9969	83713	251
9970	83718	243
9971	83724	235
9972	83730	226
9973	83735	218
9974	83740	209
9975	83745	201
9976	83750	193
9977	83758	184
9978	83763	176
9979	83768	167
9980	83772	159
9981	83776	151
9982	83781	142
9983	83785	134
9984	83792	125
9985	83798	117
9986	83803	109
9987	83808	100
9988	83814	92
9989	83818	83
9990	83826	75
9991	83831	67
9992	83836	58
9993	83841	50
9994	83846	41
9995	83851	33
9996	83858	25
9997	83863	16
9998	83867	8
9999	83872	0
